"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230236,MSPB-1,0.945805,,01/01/2024,12/31/2024
230239,MSPB-1,0.856906,,01/01/2024,12/31/2024
230241,MSPB-1,N/A,1,01/01/2024,12/31/2024
230244,MSPB-1,1.035386,,01/01/2024,12/31/2024
230254,MSPB-1,0.999164,29,01/01/2024,12/31/2024
230259,MSPB-1,0.844915,,01/01/2024,12/31/2024
230264,MSPB-1,N/A,1,01/01/2024,12/31/2024
230269,MSPB-1,0.988369,,01/01/2024,12/31/2024
230270,MSPB-1,1.053557,,01/01/2024,12/31/2024
230273,MSPB-1,0.951657,,01/01/2024,12/31/2024
230275,MSPB-1,N/A,1,01/01/2024,12/31/2024
230277,MSPB-1,0.936991,,01/01/2024,12/31/2024
230279,MSPB-1,0.810272,,01/01/2024,12/31/2024
230297,MSPB-1,1.070027,,01/01/2024,12/31/2024
230301,MSPB-1,1.057152,,01/01/2024,12/31/2024
230302,MSPB-1,0.897685,,01/01/2024,12/31/2024
230303,MSPB-1,0.769008,,01/01/2024,12/31/2024
240001,MSPB-1,0.934266,,01/01/2024,12/31/2024
240002,MSPB-1,1.024982,,01/01/2024,12/31/2024
240004,MSPB-1,0.987076,,01/01/2024,12/31/2024
240006,MSPB-1,0.873871,,01/01/2024,12/31/2024
240010,MSPB-1,0.945679,,01/01/2024,12/31/2024
240014,MSPB-1,0.837900,,01/01/2024,12/31/2024
240018,MSPB-1,0.829367,,01/01/2024,12/31/2024
240019,MSPB-1,0.957617,,01/01/2024,12/31/2024
240020,MSPB-1,0.811950,,01/01/2024,12/31/2024
240022,MSPB-1,0.953133,,01/01/2024,12/31/2024
240030,MSPB-1,0.900998,,01/01/2024,12/31/2024
240036,MSPB-1,0.942930,,01/01/2024,12/31/2024
240038,MSPB-1,0.939477,,01/01/2024,12/31/2024
240040,MSPB-1,0.914826,,01/01/2024,12/31/2024
240043,MSPB-1,0.896791,,01/01/2024,12/31/2024
240044,MSPB-1,0.858229,,01/01/2024,12/31/2024
240047,MSPB-1,0.990525,,01/01/2024,12/31/2024
240050,MSPB-1,0.904978,,01/01/2024,12/31/2024
240052,MSPB-1,0.911255,,01/01/2024,12/31/2024
240053,MSPB-1,0.911318,,01/01/2024,12/31/2024
240056,MSPB-1,0.935343,,01/01/2024,12/31/2024
240057,MSPB-1,0.949118,,01/01/2024,12/31/2024
240064,MSPB-1,0.847658,,01/01/2024,12/31/2024
240066,MSPB-1,0.909310,,01/01/2024,12/31/2024
240069,MSPB-1,0.899045,,01/01/2024,12/31/2024
240071,MSPB-1,0.940978,,01/01/2024,12/31/2024
240075,MSPB-1,0.829155,,01/01/2024,12/31/2024
240076,MSPB-1,0.880041,,01/01/2024,12/31/2024
240078,MSPB-1,0.922766,,01/01/2024,12/31/2024
240080,MSPB-1,0.980472,,01/01/2024,12/31/2024
240084,MSPB-1,0.927818,,01/01/2024,12/31/2024
240088,MSPB-1,0.848117,,01/01/2024,12/31/2024
240093,MSPB-1,0.934926,,01/01/2024,12/31/2024
240100,MSPB-1,0.912646,,01/01/2024,12/31/2024
240101,MSPB-1,0.859359,,01/01/2024,12/31/2024
240104,MSPB-1,0.869159,,01/01/2024,12/31/2024
240106,MSPB-1,0.946741,,01/01/2024,12/31/2024
240115,MSPB-1,0.900153,,01/01/2024,12/31/2024
240141,MSPB-1,0.854693,,01/01/2024,12/31/2024
240166,MSPB-1,0.809574,,01/01/2024,12/31/2024
240187,MSPB-1,0.899839,,01/01/2024,12/31/2024
240206,MSPB-1,N/A,1,01/01/2024,12/31/2024
240207,MSPB-1,0.864840,,01/01/2024,12/31/2024
240210,MSPB-1,0.916087,,01/01/2024,12/31/2024
240213,MSPB-1,0.898792,,01/01/2024,12/31/2024
240214,MSPB-1,0.839833,,01/01/2024,12/31/2024
250001,MSPB-1,1.006301,,01/01/2024,12/31/2024
250002,MSPB-1,1.022960,,01/01/2024,12/31/2024
250004,MSPB-1,1.040498,,01/01/2024,12/31/2024
250006,MSPB-1,0.981186,,01/01/2024,12/31/2024
250007,MSPB-1,1.016709,,01/01/2024,12/31/2024
250009,MSPB-1,0.942533,,01/01/2024,12/31/2024
250018,MSPB-1,N/A,1,01/01/2024,12/31/2024
250019,MSPB-1,1.161178,,01/01/2024,12/31/2024
250020,MSPB-1,0.912908,,01/01/2024,12/31/2024
250025,MSPB-1,0.994873,,01/01/2024,12/31/2024
250027,MSPB-1,0.994348,,01/01/2024,12/31/2024
250031,MSPB-1,1.071793,,01/01/2024,12/31/2024
250034,MSPB-1,0.974216,,01/01/2024,12/31/2024
250036,MSPB-1,0.945809,,01/01/2024,12/31/2024
250038,MSPB-1,0.945638,,01/01/2024,12/31/2024
250040,MSPB-1,1.013431,,01/01/2024,12/31/2024
250042,MSPB-1,0.943780,,01/01/2024,12/31/2024
250043,MSPB-1,1.017230,,01/01/2024,12/31/2024
250044,MSPB-1,0.932651,,01/01/2024,12/31/2024
250048,MSPB-1,1.023006,,01/01/2024,12/31/2024
250049,MSPB-1,1.150888,,01/01/2024,12/31/2024
250050,MSPB-1,1.058499,,01/01/2024,12/31/2024
250057,MSPB-1,1.007578,,01/01/2024,12/31/2024
250058,MSPB-1,0.996174,,01/01/2024,12/31/2024
250061,MSPB-1,0.933193,,01/01/2024,12/31/2024
250067,MSPB-1,0.899200,,01/01/2024,12/31/2024
250069,MSPB-1,1.131148,,01/01/2024,12/31/2024
250072,MSPB-1,0.908725,,01/01/2024,12/31/2024
250077,MSPB-1,0.860334,,01/01/2024,12/31/2024
250078,MSPB-1,0.996113,,01/01/2024,12/31/2024
250082,MSPB-1,1.136336,,01/01/2024,12/31/2024
250084,MSPB-1,1.170694,,01/01/2024,12/31/2024
250085,MSPB-1,1.040310,,01/01/2024,12/31/2024
250093,MSPB-1,0.975721,,01/01/2024,12/31/2024
250094,MSPB-1,0.989020,,01/01/2024,12/31/2024
250095,MSPB-1,0.952800,,01/01/2024,12/31/2024
250096,MSPB-1,0.965024,,01/01/2024,12/31/2024
250097,MSPB-1,1.019233,,01/01/2024,12/31/2024
250099,MSPB-1,1.014919,,01/01/2024,12/31/2024
250100,MSPB-1,0.968938,,01/01/2024,12/31/2024
250102,MSPB-1,1.026204,,01/01/2024,12/31/2024
250104,MSPB-1,1.050871,,01/01/2024,12/31/2024
250117,MSPB-1,1.111006,,01/01/2024,12/31/2024
250123,MSPB-1,1.008789,,01/01/2024,12/31/2024
250124,MSPB-1,1.101451,,01/01/2024,12/31/2024
250127,MSPB-1,N/A,1,01/01/2024,12/31/2024
250134,MSPB-1,0.540966,,01/01/2024,12/31/2024
250136,MSPB-1,N/A,1,01/01/2024,12/31/2024
250138,MSPB-1,1.069096,,01/01/2024,12/31/2024
250141,MSPB-1,1.002404,,01/01/2024,12/31/2024
250151,MSPB-1,0.927639,,01/01/2024,12/31/2024
250162,MSPB-1,0.865784,,01/01/2024,12/31/2024
250167,MSPB-1,0.819007,,01/01/2024,12/31/2024
250168,MSPB-1,1.231095,,01/01/2024,12/31/2024
250172,MSPB-1,0.824835,,01/01/2024,12/31/2024
260001,MSPB-1,0.978602,,01/01/2024,12/31/2024
260005,MSPB-1,0.997075,,01/01/2024,12/31/2024
260006,MSPB-1,1.049764,,01/01/2024,12/31/2024
260009,MSPB-1,0.897155,,01/01/2024,12/31/2024
260011,MSPB-1,0.943003,,01/01/2024,12/31/2024
260017,MSPB-1,0.980459,,01/01/2024,12/31/2024
260020,MSPB-1,1.008111,,01/01/2024,12/31/2024
260022,MSPB-1,0.984883,,01/01/2024,12/31/2024
260023,MSPB-1,0.958069,,01/01/2024,12/31/2024
260024,MSPB-1,0.954646,,01/01/2024,12/31/2024
260025,MSPB-1,0.979183,,01/01/2024,12/31/2024
260027,MSPB-1,1.088492,,01/01/2024,12/31/2024
260032,MSPB-1,1.022046,,01/01/2024,12/31/2024
260034,MSPB-1,0.877131,,01/01/2024,12/31/2024
260040,MSPB-1,0.966294,,01/01/2024,12/31/2024
260048,MSPB-1,0.968840,,01/01/2024,12/31/2024
260052,MSPB-1,0.988290,,01/01/2024,12/31/2024
260057,MSPB-1,0.983928,,01/01/2024,12/31/2024
260059,MSPB-1,0.837400,,01/01/2024,12/31/2024
260061,MSPB-1,0.971263,,01/01/2024,12/31/2024
260062,MSPB-1,0.995320,,01/01/2024,12/31/2024
260065,MSPB-1,1.007341,,01/01/2024,12/31/2024
260068,MSPB-1,0.995753,,01/01/2024,12/31/2024
260070,MSPB-1,0.994786,,01/01/2024,12/31/2024
260074,MSPB-1,0.941638,,01/01/2024,12/31/2024
260077,MSPB-1,1.022113,,01/01/2024,12/31/2024
260078,MSPB-1,0.940825,,01/01/2024,12/31/2024
260081,MSPB-1,0.993102,,01/01/2024,12/31/2024
260085,MSPB-1,0.968019,,01/01/2024,12/31/2024
260091,MSPB-1,1.055244,,01/01/2024,12/31/2024
260094,MSPB-1,0.909917,,01/01/2024,12/31/2024
260095,MSPB-1,1.051594,,01/01/2024,12/31/2024
260096,MSPB-1,1.032346,,01/01/2024,12/31/2024
260097,MSPB-1,0.971560,,01/01/2024,12/31/2024
260102,MSPB-1,0.882190,,01/01/2024,12/31/2024
260104,MSPB-1,1.080665,,01/01/2024,12/31/2024
260105,MSPB-1,1.061071,,01/01/2024,12/31/2024
260108,MSPB-1,0.967159,,01/01/2024,12/31/2024
260110,MSPB-1,1.007971,,01/01/2024,12/31/2024
260113,MSPB-1,0.995124,,01/01/2024,12/31/2024
260119,MSPB-1,0.997423,,01/01/2024,12/31/2024
260137,MSPB-1,0.981229,,01/01/2024,12/31/2024
260138,MSPB-1,1.053929,,01/01/2024,12/31/2024
260141,MSPB-1,1.010149,,01/01/2024,12/31/2024
260142,MSPB-1,0.831286,,01/01/2024,12/31/2024
260160,MSPB-1,0.935710,,01/01/2024,12/31/2024
260162,MSPB-1,0.955551,,01/01/2024,12/31/2024
260163,MSPB-1,0.958154,,01/01/2024,12/31/2024
260175,MSPB-1,0.898872,,01/01/2024,12/31/2024
260176,MSPB-1,0.898674,,01/01/2024,12/31/2024
260177,MSPB-1,1.046663,,01/01/2024,12/31/2024
260179,MSPB-1,1.010808,,01/01/2024,12/31/2024
260180,MSPB-1,0.980654,,01/01/2024,12/31/2024
260183,MSPB-1,1.011587,,01/01/2024,12/31/2024
260186,MSPB-1,0.975201,,01/01/2024,12/31/2024
260190,MSPB-1,0.958154,,01/01/2024,12/31/2024
260191,MSPB-1,1.017125,,01/01/2024,12/31/2024
260193,MSPB-1,0.962808,,01/01/2024,12/31/2024
260195,MSPB-1,0.906074,,01/01/2024,12/31/2024
260200,MSPB-1,1.016208,,01/01/2024,12/31/2024
260214,MSPB-1,0.993381,,01/01/2024,12/31/2024
260216,MSPB-1,1.030550,,01/01/2024,12/31/2024
260219,MSPB-1,0.947098,,01/01/2024,12/31/2024
270003,MSPB-1,0.893481,,01/01/2024,12/31/2024
270004,MSPB-1,1.027829,,01/01/2024,12/31/2024
270012,MSPB-1,0.940907,,01/01/2024,12/31/2024
270014,MSPB-1,0.920339,,01/01/2024,12/31/2024
270017,MSPB-1,0.904384,,01/01/2024,12/31/2024
270023,MSPB-1,0.969434,,01/01/2024,12/31/2024
270049,MSPB-1,1.012887,,01/01/2024,12/31/2024
270051,MSPB-1,0.946048,,01/01/2024,12/31/2024
270057,MSPB-1,0.902985,,01/01/2024,12/31/2024
270074,MSPB-1,0.639093,,01/01/2024,12/31/2024
270086,MSPB-1,0.882883,,01/01/2024,12/31/2024
280003,MSPB-1,1.005283,,01/01/2024,12/31/2024
280009,MSPB-1,1.034476,,01/01/2024,12/31/2024
280013,MSPB-1,1.007588,,01/01/2024,12/31/2024
280020,MSPB-1,1.030441,,01/01/2024,12/31/2024
280023,MSPB-1,1.029352,,01/01/2024,12/31/2024
280032,MSPB-1,0.906982,,01/01/2024,12/31/2024
280040,MSPB-1,0.977524,,01/01/2024,12/31/2024
280059,MSPB-1,N/A,1,01/01/2024,12/31/2024
280060,MSPB-1,1.024960,,01/01/2024,12/31/2024
280061,MSPB-1,1.032800,,01/01/2024,12/31/2024
280065,MSPB-1,0.966230,,01/01/2024,12/31/2024
280077,MSPB-1,0.950612,,01/01/2024,12/31/2024
280081,MSPB-1,1.031817,,01/01/2024,12/31/2024
280105,MSPB-1,0.834003,,01/01/2024,12/31/2024
280111,MSPB-1,0.998670,,01/01/2024,12/31/2024
280125,MSPB-1,0.975027,,01/01/2024,12/31/2024
280127,MSPB-1,1.017225,,01/01/2024,12/31/2024
280128,MSPB-1,1.002937,,01/01/2024,12/31/2024
280129,MSPB-1,0.925480,,01/01/2024,12/31/2024
280130,MSPB-1,0.964860,,01/01/2024,12/31/2024
280131,MSPB-1,0.857178,,01/01/2024,12/31/2024
280132,MSPB-1,0.921611,,01/01/2024,12/31/2024
280133,MSPB-1,0.897756,,01/01/2024,12/31/2024
280134,MSPB-1,1.031233,,01/01/2024,12/31/2024
280139,MSPB-1,0.928851,,01/01/2024,12/31/2024
290001,MSPB-1,1.025131,,01/01/2024,12/31/2024
290003,MSPB-1,1.181239,,01/01/2024,12/31/2024
290005,MSPB-1,1.136140,,01/01/2024,12/31/2024
290007,MSPB-1,1.075837,,01/01/2024,12/31/2024
290008,MSPB-1,0.871945,,01/01/2024,12/31/2024
290009,MSPB-1,0.888241,,01/01/2024,12/31/2024
290012,MSPB-1,1.334046,,01/01/2024,12/31/2024
290019,MSPB-1,0.947286,,01/01/2024,12/31/2024
290021,MSPB-1,1.130982,,01/01/2024,12/31/2024
290032,MSPB-1,0.932151,,01/01/2024,12/31/2024
290039,MSPB-1,1.079396,,01/01/2024,12/31/2024
290041,MSPB-1,1.100796,,01/01/2024,12/31/2024
290045,MSPB-1,1.168319,,01/01/2024,12/31/2024
290046,MSPB-1,1.069867,,01/01/2024,12/31/2024
290047,MSPB-1,1.092606,,01/01/2024,12/31/2024
290049,MSPB-1,0.950350,,01/01/2024,12/31/2024
290053,MSPB-1,1.124167,,01/01/2024,12/31/2024
290054,MSPB-1,1.079515,,01/01/2024,12/31/2024
290057,MSPB-1,1.047829,,01/01/2024,12/31/2024
290058,MSPB-1,0.842058,,01/01/2024,12/31/2024
300001,MSPB-1,0.997165,,01/01/2024,12/31/2024
300003,MSPB-1,1.019483,,01/01/2024,12/31/2024
300005,MSPB-1,0.968077,,01/01/2024,12/31/2024
300011,MSPB-1,1.024252,,01/01/2024,12/31/2024
300012,MSPB-1,1.013840,,01/01/2024,12/31/2024
300014,MSPB-1,0.861752,,01/01/2024,12/31/2024
300017,MSPB-1,0.940852,,01/01/2024,12/31/2024
300018,MSPB-1,0.937254,,01/01/2024,12/31/2024
300019,MSPB-1,0.973740,,01/01/2024,12/31/2024
300020,MSPB-1,0.979522,,01/01/2024,12/31/2024
300023,MSPB-1,0.966908,,01/01/2024,12/31/2024
300029,MSPB-1,1.024557,,01/01/2024,12/31/2024
300034,MSPB-1,0.965177,,01/01/2024,12/31/2024
310001,MSPB-1,1.089198,,01/01/2024,12/31/2024
310002,MSPB-1,1.106672,,01/01/2024,12/31/2024
310003,MSPB-1,1.031318,,01/01/2024,12/31/2024
310005,MSPB-1,0.978915,,01/01/2024,12/31/2024
310006,MSPB-1,1.049144,,01/01/2024,12/31/2024
310008,MSPB-1,1.060944,,01/01/2024,12/31/2024
310009,MSPB-1,1.143920,,01/01/2024,12/31/2024
310010,MSPB-1,0.997311,,01/01/2024,12/31/2024
310011,MSPB-1,1.033993,,01/01/2024,12/31/2024
310012,MSPB-1,1.026783,,01/01/2024,12/31/2024
310014,MSPB-1,1.027591,,01/01/2024,12/31/2024
310015,MSPB-1,1.044010,,01/01/2024,12/31/2024
310016,MSPB-1,1.203462,,01/01/2024,12/31/2024
310017,MSPB-1,1.142793,,01/01/2024,12/31/2024
310019,MSPB-1,1.103068,,01/01/2024,12/31/2024
310022,MSPB-1,1.030647,,01/01/2024,12/31/2024
310024,MSPB-1,1.070143,,01/01/2024,12/31/2024
310025,MSPB-1,1.179383,,01/01/2024,12/31/2024
310027,MSPB-1,1.111487,,01/01/2024,12/31/2024
310028,MSPB-1,1.037109,,01/01/2024,12/31/2024
310029,MSPB-1,1.086642,,01/01/2024,12/31/2024
310031,MSPB-1,1.025926,,01/01/2024,12/31/2024
310032,MSPB-1,1.052245,,01/01/2024,12/31/2024
310034,MSPB-1,1.074884,,01/01/2024,12/31/2024
310038,MSPB-1,1.067766,,01/01/2024,12/31/2024
310039,MSPB-1,1.106260,,01/01/2024,12/31/2024
310040,MSPB-1,1.169477,,01/01/2024,12/31/2024
310041,MSPB-1,1.131482,,01/01/2024,12/31/2024
310044,MSPB-1,1.073203,,01/01/2024,12/31/2024
310045,MSPB-1,1.050191,,01/01/2024,12/31/2024
310047,MSPB-1,0.987670,,01/01/2024,12/31/2024
310048,MSPB-1,1.019453,,01/01/2024,12/31/2024
310050,MSPB-1,1.026774,,01/01/2024,12/31/2024
310051,MSPB-1,1.038002,,01/01/2024,12/31/2024
310052,MSPB-1,1.106538,,01/01/2024,12/31/2024
310054,MSPB-1,1.077689,,01/01/2024,12/31/2024
310057,MSPB-1,1.100878,,01/01/2024,12/31/2024
310058,MSPB-1,1.192687,,01/01/2024,12/31/2024
310060,MSPB-1,0.965341,,01/01/2024,12/31/2024
310061,MSPB-1,1.074968,,01/01/2024,12/31/2024
310064,MSPB-1,1.063175,,01/01/2024,12/31/2024
310069,MSPB-1,1.020141,,01/01/2024,12/31/2024
310070,MSPB-1,1.088809,,01/01/2024,12/31/2024
310073,MSPB-1,1.070183,,01/01/2024,12/31/2024
310074,MSPB-1,1.055783,,01/01/2024,12/31/2024
310075,MSPB-1,1.077662,,01/01/2024,12/31/2024
310076,MSPB-1,1.046534,,01/01/2024,12/31/2024
310083,MSPB-1,1.289862,,01/01/2024,12/31/2024
310084,MSPB-1,1.153952,,01/01/2024,12/31/2024
310086,MSPB-1,1.032676,,01/01/2024,12/31/2024
310092,MSPB-1,1.195317,,01/01/2024,12/31/2024
310096,MSPB-1,0.961352,,01/01/2024,12/31/2024
310108,MSPB-1,1.080865,,01/01/2024,12/31/2024
310110,MSPB-1,1.063313,,01/01/2024,12/31/2024
310111,MSPB-1,1.070390,,01/01/2024,12/31/2024
310112,MSPB-1,1.065125,,01/01/2024,12/31/2024
310113,MSPB-1,1.052605,,01/01/2024,12/31/2024
310115,MSPB-1,1.094366,,01/01/2024,12/31/2024
310118,MSPB-1,1.109883,,01/01/2024,12/31/2024
310119,MSPB-1,1.108345,,01/01/2024,12/31/2024
310130,MSPB-1,1.044957,,01/01/2024,12/31/2024
320001,MSPB-1,0.998916,,01/01/2024,12/31/2024
320002,MSPB-1,0.925503,,01/01/2024,12/31/2024
320004,MSPB-1,0.951734,,01/01/2024,12/31/2024
320005,MSPB-1,0.979149,,01/01/2024,12/31/2024
320006,MSPB-1,0.937390,,01/01/2024,12/31/2024
320009,MSPB-1,1.004935,,01/01/2024,12/31/2024
320011,MSPB-1,0.768602,,01/01/2024,12/31/2024
320017,MSPB-1,0.986570,,01/01/2024,12/31/2024
320018,MSPB-1,1.027969,,01/01/2024,12/31/2024
320021,MSPB-1,0.952421,,01/01/2024,12/31/2024
320022,MSPB-1,0.880602,,01/01/2024,12/31/2024
320030,MSPB-1,0.830006,,01/01/2024,12/31/2024
320033,MSPB-1,0.825170,,01/01/2024,12/31/2024
320059,MSPB-1,0.938756,,01/01/2024,12/31/2024
320060,MSPB-1,0.692892,,01/01/2024,12/31/2024
320061,MSPB-1,0.803680,,01/01/2024,12/31/2024
320062,MSPB-1,N/A,1,01/01/2024,12/31/2024
320063,MSPB-1,1.080277,,01/01/2024,12/31/2024
320065,MSPB-1,1.134760,,01/01/2024,12/31/2024
320074,MSPB-1,1.004448,,01/01/2024,12/31/2024
320084,MSPB-1,0.977124,,01/01/2024,12/31/2024
320085,MSPB-1,1.038841,,01/01/2024,12/31/2024
320086,MSPB-1,0.902758,,01/01/2024,12/31/2024
320090,MSPB-1,0.810565,,01/01/2024,12/31/2024
320091,MSPB-1,0.966832,,01/01/2024,12/31/2024
330005,MSPB-1,0.942103,,01/01/2024,12/31/2024
330006,MSPB-1,1.262035,,01/01/2024,12/31/2024
330009,MSPB-1,0.963875,,01/01/2024,12/31/2024
330011,MSPB-1,0.924637,,01/01/2024,12/31/2024
330013,MSPB-1,0.997021,,01/01/2024,12/31/2024
330014,MSPB-1,1.045964,,01/01/2024,12/31/2024
330019,MSPB-1,1.152800,,01/01/2024,12/31/2024
330023,MSPB-1,0.962368,,01/01/2024,12/31/2024
330024,MSPB-1,0.982486,,01/01/2024,12/31/2024
330027,MSPB-1,1.092385,,01/01/2024,12/31/2024
330028,MSPB-1,1.012952,,01/01/2024,12/31/2024
330030,MSPB-1,0.862392,,01/01/2024,12/31/2024
330033,MSPB-1,0.927583,,01/01/2024,12/31/2024
330043,MSPB-1,1.104367,,01/01/2024,12/31/2024
330044,MSPB-1,1.075127,,01/01/2024,12/31/2024
330045,MSPB-1,0.978265,,01/01/2024,12/31/2024
330046,MSPB-1,1.005381,,01/01/2024,12/31/2024
330047,MSPB-1,1.072666,,01/01/2024,12/31/2024
330049,MSPB-1,0.965963,,01/01/2024,12/31/2024
330055,MSPB-1,1.084177,,01/01/2024,12/31/2024
330056,MSPB-1,1.106676,,01/01/2024,12/31/2024
330057,MSPB-1,0.951917,,01/01/2024,12/31/2024
330058,MSPB-1,0.842394,,01/01/2024,12/31/2024
330059,MSPB-1,1.040026,,01/01/2024,12/31/2024
330065,MSPB-1,0.952109,,01/01/2024,12/31/2024
330073,MSPB-1,0.935373,,01/01/2024,12/31/2024
330074,MSPB-1,0.895195,,01/01/2024,12/31/2024
330078,MSPB-1,0.962229,,01/01/2024,12/31/2024
330079,MSPB-1,0.866205,,01/01/2024,12/31/2024
330080,MSPB-1,1.014161,,01/01/2024,12/31/2024
330085,MSPB-1,1.008600,,01/01/2024,12/31/2024
330086,MSPB-1,1.212575,,01/01/2024,12/31/2024
330090,MSPB-1,0.935478,,01/01/2024,12/31/2024
330094,MSPB-1,0.982348,,01/01/2024,12/31/2024
330096,MSPB-1,0.933431,,01/01/2024,12/31/2024
330100,MSPB-1,N/A,1,01/01/2024,12/31/2024
330101,MSPB-1,0.987522,,01/01/2024,12/31/2024
330102,MSPB-1,1.015024,,01/01/2024,12/31/2024
330103,MSPB-1,0.944874,,01/01/2024,12/31/2024
330104,MSPB-1,1.084333,,01/01/2024,12/31/2024
330106,MSPB-1,1.033514,,01/01/2024,12/31/2024
330107,MSPB-1,1.004873,,01/01/2024,12/31/2024
330111,MSPB-1,0.824898,,01/01/2024,12/31/2024
330115,MSPB-1,0.954101,,01/01/2024,12/31/2024
330119,MSPB-1,1.029073,,01/01/2024,12/31/2024
330125,MSPB-1,0.916371,,01/01/2024,12/31/2024
330126,MSPB-1,1.028290,,01/01/2024,12/31/2024
330127,MSPB-1,1.044300,,01/01/2024,12/31/2024
330128,MSPB-1,1.069995,,01/01/2024,12/31/2024
330135,MSPB-1,0.893546,,01/01/2024,12/31/2024
330136,MSPB-1,0.986673,,01/01/2024,12/31/2024
330140,MSPB-1,0.936584,,01/01/2024,12/31/2024
330141,MSPB-1,1.091932,,01/01/2024,12/31/2024
330151,MSPB-1,0.954254,,01/01/2024,12/31/2024
330153,MSPB-1,0.925929,,01/01/2024,12/31/2024
330157,MSPB-1,0.894023,,01/01/2024,12/31/2024
330158,MSPB-1,1.091978,,01/01/2024,12/31/2024
330160,MSPB-1,1.013905,,01/01/2024,12/31/2024
330162,MSPB-1,0.942468,,01/01/2024,12/31/2024
330164,MSPB-1,0.905297,,01/01/2024,12/31/2024
330166,MSPB-1,0.859856,,01/01/2024,12/31/2024
330169,MSPB-1,1.027148,,01/01/2024,12/31/2024
330175,MSPB-1,0.952391,,01/01/2024,12/31/2024
330180,MSPB-1,0.928322,,01/01/2024,12/31/2024
330181,MSPB-1,1.138019,,01/01/2024,12/31/2024
330182,MSPB-1,0.985164,,01/01/2024,12/31/2024
330184,MSPB-1,1.111328,,01/01/2024,12/31/2024
330185,MSPB-1,1.019007,,01/01/2024,12/31/2024
330188,MSPB-1,0.967100,,01/01/2024,12/31/2024
330191,MSPB-1,0.928852,,01/01/2024,12/31/2024
330193,MSPB-1,1.253430,,01/01/2024,12/31/2024
330194,MSPB-1,1.067802,,01/01/2024,12/31/2024
330195,MSPB-1,1.058433,,01/01/2024,12/31/2024
330196,MSPB-1,1.071170,,01/01/2024,12/31/2024
330197,MSPB-1,0.964088,,01/01/2024,12/31/2024
330198,MSPB-1,1.029748,,01/01/2024,12/31/2024
330199,MSPB-1,1.095127,,01/01/2024,12/31/2024
330202,MSPB-1,1.017340,,01/01/2024,12/31/2024
330203,MSPB-1,0.968923,,01/01/2024,12/31/2024
330204,MSPB-1,0.905223,,01/01/2024,12/31/2024
330205,MSPB-1,0.941376,,01/01/2024,12/31/2024
330208,MSPB-1,1.135755,,01/01/2024,12/31/2024
330214,MSPB-1,0.987650,,01/01/2024,12/31/2024
330215,MSPB-1,0.942286,,01/01/2024,12/31/2024
330218,MSPB-1,0.999233,,01/01/2024,12/31/2024
330219,MSPB-1,0.982354,,01/01/2024,12/31/2024
330221,MSPB-1,1.015358,,01/01/2024,12/31/2024
330222,MSPB-1,0.893539,,01/01/2024,12/31/2024
330224,MSPB-1,1.073632,,01/01/2024,12/31/2024
330226,MSPB-1,0.939447,,01/01/2024,12/31/2024
330229,MSPB-1,0.977375,,01/01/2024,12/31/2024
330231,MSPB-1,0.955064,,01/01/2024,12/31/2024
330233,MSPB-1,1.045615,,01/01/2024,12/31/2024
330234,MSPB-1,1.097444,,01/01/2024,12/31/2024
330235,MSPB-1,0.948292,,01/01/2024,12/31/2024
330238,MSPB-1,0.829750,,01/01/2024,12/31/2024
330239,MSPB-1,0.956545,,01/01/2024,12/31/2024
330240,MSPB-1,0.958673,,01/01/2024,12/31/2024
330241,MSPB-1,0.988194,,01/01/2024,12/31/2024
330246,MSPB-1,1.070884,,01/01/2024,12/31/2024
330250,MSPB-1,0.984586,,01/01/2024,12/31/2024
330259,MSPB-1,1.142653,,01/01/2024,12/31/2024
330261,MSPB-1,1.030749,,01/01/2024,12/31/2024
330264,MSPB-1,1.001677,,01/01/2024,12/31/2024
330265,MSPB-1,0.839766,,01/01/2024,12/31/2024
330267,MSPB-1,1.055070,,01/01/2024,12/31/2024
330270,MSPB-1,0.923001,,01/01/2024,12/31/2024
330273,MSPB-1,1.000548,,01/01/2024,12/31/2024
330276,MSPB-1,0.847843,,01/01/2024,12/31/2024
330277,MSPB-1,0.900184,,01/01/2024,12/31/2024
330279,MSPB-1,0.946066,,01/01/2024,12/31/2024
330285,MSPB-1,0.917140,,01/01/2024,12/31/2024
330286,MSPB-1,1.081986,,01/01/2024,12/31/2024
330304,MSPB-1,1.057670,,01/01/2024,12/31/2024
330307,MSPB-1,1.038489,,01/01/2024,12/31/2024
330331,MSPB-1,1.087567,,01/01/2024,12/31/2024
330332,MSPB-1,1.123365,,01/01/2024,12/31/2024
330350,MSPB-1,1.017616,,01/01/2024,12/31/2024
330386,MSPB-1,0.976626,,01/01/2024,12/31/2024
330393,MSPB-1,1.027406,,01/01/2024,12/31/2024
330394,MSPB-1,0.947219,,01/01/2024,12/31/2024
330395,MSPB-1,1.158453,,01/01/2024,12/31/2024
330396,MSPB-1,0.978101,,01/01/2024,12/31/2024
330399,MSPB-1,0.981854,,01/01/2024,12/31/2024
330401,MSPB-1,1.010971,,01/01/2024,12/31/2024
330406,MSPB-1,0.863979,,01/01/2024,12/31/2024
340001,MSPB-1,0.900192,,01/01/2024,12/31/2024
340002,MSPB-1,0.991216,,01/01/2024,12/31/2024
340003,MSPB-1,0.941461,,01/01/2024,12/31/2024
